fecha,producto,sucursal,cantidad_vendida,precio_unitario,costo_unitario,venta_total,costo_total,margen,hora,dia,semana
2025-06-08 03:00:00,Choripán Veggie,Miraflores,2,24.0258822605851,9.114590596371308,48.0517645211702,18.229181192742615,29.822583328427584,3,2025-06-08,23
2025-06-07 07:00:00,Papas Gauchitas,Oakland,3,18.66884392806869,16.54675379439884,56.00653178420607,49.64026138319652,6.366270401009551,7,2025-06-07,23
2025-06-14 02:00:00,Bebida de Tamarindo,Miraflores,5,32.09948039122949,9.71480216142967,160.49740195614746,48.574010807148355,111.9233911489991,2,2025-06-14,24
2025-06-07 15:00:00,Papas Gauchitas,San Cristóbal,5,32.65119753544695,7.76134896869894,163.25598767723474,38.8067448434947,124.44924283374004,15,2025-06-07,23
2025-06-04 23:00:00,Torito con Queso,Miraflores,4,24.3261951228034,14.180759791624046,97.3047804912136,56.723039166496186,40.58174132471742,23,2025-06-04,23
2025-06-10 16:00:00,Torito con Queso,Miraflores,5,16.51399454619575,14.73798652535222,82.56997273097875,73.6899326267611,8.880040104217642,16,2025-06-10,24
2025-06-08 11:00:00,Choripán Clásico,Zona 10,1,22.756521798338625,18.334869796646572,22.756521798338625,18.334869796646572,4.421652001692053,11,2025-06-08,23
2025-06-05 16:00:00,Bebida de Tamarindo,Miraflores,5,31.070753189252066,14.500760961429865,155.35376594626032,72.50380480714932,82.849961139111,16,2025-06-05,23
2025-06-14 05:00:00,Papas Gauchitas,Zona 10,4,33.03548057092458,11.491251098404796,132.1419222836983,45.96500439361918,86.17691789007912,5,2025-06-14,24
2025-06-03 03:00:00,Choripán Veggie,Cayalá,3,19.069454849951917,17.439154459842165,57.20836454985575,52.317463379526494,4.890901170329258,3,2025-06-03,23
2025-06-12 03:00:00,Torito con Queso,Zona 10,3,16.33947224050543,14.023625611436474,49.01841672151629,42.07087683430942,6.947539887206865,3,2025-06-12,24
2025-06-13 06:00:00,Torito con Queso,San Cristóbal,5,32.54700906265677,8.030643700205493,162.73504531328385,40.15321850102747,122.58182681225638,6,2025-06-13,24
2025-06-05 16:00:00,Choripán Veggie,Zona 10,2,22.788098779577506,14.356057284072207,45.57619755915501,28.712114568144415,16.864082991010598,16,2025-06-05,23
2025-06-05 04:00:00,Papas Gauchitas,Cayalá,3,25.835219285351265,18.80424109048161,77.5056578560538,56.41272327144483,21.09293458460897,4,2025-06-05,23
2025-06-05 16:00:00,Papas Gauchitas,San Cristóbal,5,34.361316241015174,12.152064131476866,171.80658120507587,60.76032065738433,111.04626054769155,16,2025-06-05,23
2025-06-04 08:00:00,Bebida de Tamarindo,Oakland,4,16.33129455828446,10.852235424697401,65.32517823313783,43.408941698789604,21.91623653434823,8,2025-06-04,23
2025-06-08 18:00:00,Bebida de Tamarindo,Oakland,5,27.96636014904191,8.86510294123426,139.83180074520956,44.325514706171305,95.50628603903826,18,2025-06-08,23
2025-06-05 16:00:00,Choripán Clásico,Zona 10,3,16.482108451497343,8.968791785159645,49.44632535449203,26.906375355478936,22.539949999013096,16,2025-06-05,23
2025-06-01 01:00:00,Torito con Queso,Zona 10,4,22.509378569330007,12.626029296443646,90.03751427732003,50.50411718577458,39.533397091545446,1,2025-06-01,22
2025-06-06 09:00:00,Bebida de Tamarindo,Cayalá,5,31.076290903868934,14.743837714099884,155.38145451934466,73.71918857049943,81.66226594884523,9,2025-06-06,23
2025-06-10 03:00:00,Papas Gauchitas,Cayalá,1,23.669444655112688,8.048000267204824,23.669444655112688,8.048000267204824,15.621444387907864,3,2025-06-10,24
2025-06-03 05:00:00,Choripán Veggie,Miraflores,4,34.94364707805901,19.214391657327155,139.77458831223603,76.85756662930862,62.91702168292741,5,2025-06-03,23
2025-06-10 07:00:00,Papas Gauchitas,Cayalá,1,26.181185698932044,16.816737026787546,26.181185698932044,16.816737026787546,9.364448672144498,7,2025-06-10,24
2025-06-10 08:00:00,Torito con Queso,Miraflores,2,21.42324305271907,14.626110937687614,42.84648610543814,29.252221875375227,13.594264230062912,8,2025-06-10,24
2025-06-06 05:00:00,Papas Gauchitas,San Cristóbal,4,19.402226518095063,17.76970272220688,77.60890607238025,71.07881088882752,6.530095183552731,5,2025-06-06,23
2025-06-06 09:00:00,Choripán Clásico,Zona 10,1,22.010410685723237,8.042427838557472,22.010410685723237,8.042427838557472,13.967982847165764,9,2025-06-06,23
2025-06-03 04:00:00,Torito con Queso,San Cristóbal,3,22.450665475191016,13.198905410530617,67.35199642557305,39.596716231591856,27.755280193981193,4,2025-06-03,23
2025-06-08 03:00:00,Choripán Veggie,Cayalá,3,16.37427355447922,15.191210649201624,49.122820663437665,45.57363194760487,3.5491887158327913,3,2025-06-08,23
2025-06-10 01:00:00,Choripán Clásico,San Cristóbal,2,22.391483988535462,17.772487779537762,44.782967977070925,35.544975559075525,9.2379924179954,1,2025-06-10,24
2025-06-07 15:00:00,Torito con Queso,San Cristóbal,4,24.2847703947845,17.18510428064048,97.139081579138,68.74041712256192,28.39866445657607,15,2025-06-07,23
2025-06-09 05:00:00,Choripán Veggie,San Cristóbal,4,29.454755044776093,10.601900246274194,117.81902017910437,42.40760098509678,75.41141919400759,5,2025-06-09,24
2025-06-11 06:00:00,Choripán Clásico,Cayalá,4,28.134589694432158,19.231442204269655,112.53835877772863,76.92576881707862,35.61258996065001,6,2025-06-11,24
2025-06-14 11:00:00,Choripán Clásico,San Cristóbal,2,29.175313104583083,8.616495938601314,58.350626209166165,17.23299187720263,41.11763433196354,11,2025-06-14,24
2025-06-09 10:00:00,Torito con Queso,Miraflores,4,15.167273637537143,18.37673704207498,60.66909455014857,73.50694816829991,-12.837853618151343,10,2025-06-09,24
2025-06-08 15:00:00,Bebida de Tamarindo,Cayalá,3,19.353347991610722,19.62222324486004,58.06004397483217,58.86666973458013,-0.8066257597479591,15,2025-06-08,23
2025-06-06 02:00:00,Choripán Clásico,San Cristóbal,1,28.23368576799713,9.302995801894133,28.23368576799713,9.302995801894133,18.930689966102996,2,2025-06-06,23
2025-06-11 14:00:00,Choripán Clásico,Cayalá,3,24.679787363594944,16.38685883464921,74.03936209078483,49.16057650394763,24.878785586837203,14,2025-06-11,24
2025-06-13 05:00:00,Choripán Veggie,Oakland,3,15.106269513366918,7.52371174411398,45.318808540100754,22.571135232341938,22.747673307758816,5,2025-06-13,24
2025-06-12 15:00:00,Papas Gauchitas,Miraflores,1,31.089892848636445,12.270496726809014,31.089892848636445,12.270496726809014,18.81939612182743,15,2025-06-12,24
2025-06-14 12:00:00,Torito con Queso,San Cristóbal,3,30.456191465806747,13.711682889569762,91.36857439742025,41.13504866870929,50.23352572871096,12,2025-06-14,24
2025-06-05 01:00:00,Torito con Queso,Oakland,2,25.968383259871253,14.548387936825243,51.936766519742505,29.096775873650486,22.83999064609202,1,2025-06-05,23
2025-06-09 05:00:00,Bebida de Tamarindo,Oakland,1,16.329266515525443,19.167184227231274,16.329266515525443,19.167184227231274,-2.837917711705831,5,2025-06-09,24
2025-06-10 23:00:00,Bebida de Tamarindo,Cayalá,3,30.330300990651693,15.73925893482453,90.99090297195508,47.21777680447359,43.77312616748149,23,2025-06-10,24
2025-06-06 23:00:00,Torito con Queso,Oakland,5,26.674271754627277,13.25661336585008,133.3713587731364,66.2830668292504,67.08829194388599,23,2025-06-06,23
2025-06-05 00:00:00,Bebida de Tamarindo,Miraflores,3,30.639199543159183,17.525775471456562,91.91759862947755,52.577326414369686,39.340272215107866,0,2025-06-05,23
2025-06-09 08:00:00,Choripán Veggie,Miraflores,2,30.03493984791681,19.35692667240732,60.06987969583362,38.71385334481464,21.356026351018983,8,2025-06-09,24
2025-06-06 03:00:00,Torito con Queso,Zona 10,4,31.06004143915674,7.286859932869781,124.24016575662696,29.147439731479125,95.09272602514784,3,2025-06-06,23
2025-06-08 18:00:00,Bebida de Tamarindo,Miraflores,3,25.360161328092495,19.772776539328504,76.08048398427749,59.31832961798551,16.76215436629198,18,2025-06-08,23
2025-06-14 13:00:00,Torito con Queso,Oakland,4,17.8064903638703,8.119717807827843,71.2259614554812,32.47887123131137,38.747090224169824,13,2025-06-14,24
2025-06-11 18:00:00,Papas Gauchitas,Miraflores,5,28.423149467593774,17.5870281304939,142.11574733796886,87.9351406524695,54.180606685499356,18,2025-06-11,24
2025-06-07 03:00:00,Choripán Clásico,Cayalá,3,27.409475701039412,10.644351783168363,82.22842710311824,31.93305534950509,50.295371753613146,3,2025-06-07,23
2025-06-11 11:00:00,Torito con Queso,Zona 10,1,29.845063743981743,8.718335550800333,29.845063743981743,8.718335550800333,21.12672819318141,11,2025-06-11,24
2025-06-07 02:00:00,Choripán Clásico,Oakland,4,18.397620121014707,12.718123316279854,73.59048048405883,50.87249326511942,22.717987218939413,2,2025-06-07,23
2025-06-07 03:00:00,Bebida de Tamarindo,Zona 10,5,18.899503998005784,15.371435532818976,94.49751999002892,76.85717766409488,17.640342325934043,3,2025-06-07,23
2025-06-09 06:00:00,Choripán Clásico,Oakland,1,32.808190344386574,11.952373985305176,32.808190344386574,11.952373985305176,20.8558163590814,6,2025-06-09,24
2025-06-13 19:00:00,Torito con Queso,Cayalá,1,29.999555969041417,7.709350307675086,29.999555969041417,7.709350307675086,22.29020566136633,19,2025-06-13,24
2025-06-06 07:00:00,Papas Gauchitas,Zona 10,1,33.16456977400646,14.792994815563315,33.16456977400646,14.792994815563315,18.371574958443144,7,2025-06-06,23
2025-06-02 14:00:00,Bebida de Tamarindo,San Cristóbal,1,30.174306423278416,18.73124258943877,30.174306423278416,18.73124258943877,11.443063833839645,14,2025-06-02,23
2025-06-06 08:00:00,Torito con Queso,Oakland,3,26.94310611980604,11.981799757314272,80.82931835941812,35.94539927194282,44.883919087475306,8,2025-06-06,23
2025-06-12 02:00:00,Bebida de Tamarindo,San Cristóbal,3,28.082654740557473,9.81232610920075,84.24796422167242,29.43697832760225,54.81098589407017,2,2025-06-12,24
2025-06-07 06:00:00,Choripán Veggie,Zona 10,3,32.7825584788002,12.7535054971266,98.34767543640059,38.2605164913798,60.08715894502079,6,2025-06-07,23
2025-06-13 09:00:00,Choripán Clásico,San Cristóbal,5,26.57613509023881,7.628715243634152,132.88067545119407,38.14357621817076,94.73709923302332,9,2025-06-13,24
2025-06-05 02:00:00,Choripán Veggie,San Cristóbal,5,27.647826486567748,17.666338598243573,138.23913243283874,88.33169299121786,49.90743944162088,2,2025-06-05,23
2025-06-11 22:00:00,Torito con Queso,Zona 10,5,18.12953432007201,17.74243054235243,90.64767160036006,88.71215271176214,1.9355188885979118,22,2025-06-11,24
2025-06-11 11:00:00,Papas Gauchitas,Cayalá,2,24.478424402322055,14.64400602458517,48.95684880464411,29.28801204917034,19.66883675547377,11,2025-06-11,24
2025-06-06 23:00:00,Bebida de Tamarindo,San Cristóbal,5,29.327942239161978,11.590337556199064,146.6397111958099,57.951687780995314,88.68802341481458,23,2025-06-06,23
2025-06-05 15:00:00,Choripán Clásico,San Cristóbal,3,20.41885396632731,17.39718373779518,61.25656189898193,52.191551213385544,9.065010685596384,15,2025-06-05,23
2025-06-03 11:00:00,Bebida de Tamarindo,Cayalá,3,19.0450836104907,14.210931322248772,57.1352508314721,42.63279396674632,14.50245686472578,11,2025-06-03,23
2025-06-01 01:00:00,Torito con Queso,San Cristóbal,2,21.276536164488313,17.73712001115021,42.553072328976626,35.47424002230042,7.078832306676205,1,2025-06-01,22
2025-06-13 15:00:00,Bebida de Tamarindo,San Cristóbal,2,19.83001255985667,15.208964303579268,39.66002511971334,30.417928607158537,9.242096512554802,15,2025-06-13,24
2025-06-11 13:00:00,Choripán Clásico,San Cristóbal,5,19.298252740727918,17.197271151766365,96.49126370363959,85.98635575883182,10.50490794480777,13,2025-06-11,24
2025-06-06 19:00:00,Torito con Queso,Miraflores,4,23.49701685736174,14.78131891183088,93.98806742944696,59.12527564732352,34.86279178212344,19,2025-06-06,23
2025-06-02 12:00:00,Bebida de Tamarindo,Cayalá,2,33.15677027767068,12.38383388680366,66.31354055534136,24.76766777360732,41.54587278173404,12,2025-06-02,23
2025-06-07 15:00:00,Papas Gauchitas,San Cristóbal,1,25.141192934774367,19.45329617903979,25.141192934774367,19.45329617903979,5.687896755734577,15,2025-06-07,23
2025-06-01 08:00:00,Torito con Queso,Cayalá,3,18.75840761630646,14.034479723424981,56.275222848919384,42.103439170274946,14.171783678644438,8,2025-06-01,22
2025-06-10 16:00:00,Torito con Queso,Oakland,1,16.539433387617482,14.866163741026998,16.539433387617482,14.866163741026998,1.6732696465904837,16,2025-06-10,24
2025-06-05 02:00:00,Papas Gauchitas,Oakland,3,28.923122902758504,9.866339312391741,86.76936870827551,29.599017937175223,57.17035077110029,2,2025-06-05,23
2025-06-07 02:00:00,Choripán Veggie,San Cristóbal,3,22.655975288727756,15.133460262554594,67.96792586618326,45.400380787663785,22.56754507851948,2,2025-06-07,23
2025-06-13 15:00:00,Choripán Clásico,Cayalá,2,31.436618931707187,14.430899443278271,62.873237863414374,28.861798886556542,34.01143897685783,15,2025-06-13,24
2025-06-09 15:00:00,Choripán Veggie,Cayalá,2,28.190215372815402,9.402899173311324,56.380430745630804,18.805798346622648,37.57463239900815,15,2025-06-09,24
2025-06-06 10:00:00,Bebida de Tamarindo,Cayalá,1,30.92482901082737,7.774632265590868,30.92482901082737,7.774632265590868,23.150196745236503,10,2025-06-06,23
2025-06-07 07:00:00,Papas Gauchitas,Miraflores,3,20.438920788368975,14.856671156292023,61.316762365106925,44.57001346887607,16.746748896230855,7,2025-06-07,23
2025-06-03 05:00:00,Choripán Veggie,Oakland,1,28.84717844922116,16.92799950155417,28.84717844922116,16.92799950155417,11.919178947666992,5,2025-06-03,23
2025-06-05 23:00:00,Torito con Queso,Cayalá,4,20.281239693874376,13.804217821986107,81.1249587754975,55.21687128794443,25.908087487553075,23,2025-06-05,23
2025-06-07 16:00:00,Bebida de Tamarindo,Cayalá,1,33.781369589005834,9.948044129155395,33.781369589005834,9.948044129155395,23.83332545985044,16,2025-06-07,23
2025-06-05 19:00:00,Bebida de Tamarindo,Miraflores,5,27.727485630667488,15.664785697009455,138.63742815333745,78.32392848504728,60.31349966829018,19,2025-06-05,23
2025-06-04 02:00:00,Choripán Veggie,Miraflores,1,21.490236003506844,8.041374445924829,21.490236003506844,8.041374445924829,13.448861557582015,2,2025-06-04,23
2025-06-05 16:00:00,Choripán Veggie,Cayalá,5,20.390237245845455,12.74383816242541,101.95118622922728,63.71919081212705,38.23199541710022,16,2025-06-05,23
2025-06-05 07:00:00,Papas Gauchitas,Zona 10,5,18.81853170143287,9.123767859179463,94.09265850716436,45.61883929589732,48.47381921126704,7,2025-06-05,23
2025-06-11 13:00:00,Choripán Clásico,Cayalá,5,28.892819177874557,9.397967663778484,144.4640958893728,46.989838318892424,97.47425757048038,13,2025-06-11,24
2025-06-10 10:00:00,Choripán Veggie,Cayalá,4,19.374312259958547,9.629821339056647,77.49724903983419,38.51928535622659,38.9779636836076,10,2025-06-10,24
2025-06-05 15:00:00,Choripán Veggie,Miraflores,1,26.906065318549782,12.027191741571713,26.906065318549782,12.027191741571713,14.87887357697807,15,2025-06-05,23
2025-06-05 02:00:00,Torito con Queso,Miraflores,1,20.292700538507148,7.664952673065169,20.292700538507148,7.664952673065169,12.627747865441979,2,2025-06-05,23
2025-06-07 08:00:00,Bebida de Tamarindo,Cayalá,4,28.239378895877373,12.171314732078276,112.95751558350949,48.685258928313104,64.27225665519639,8,2025-06-07,23
2025-06-09 01:00:00,Choripán Clásico,Cayalá,3,31.298794570810784,13.65219681249111,93.89638371243235,40.95659043747333,52.93979327495902,1,2025-06-09,24
2025-06-13 21:00:00,Torito con Queso,Cayalá,2,30.560504862893062,13.282825704562228,61.121009725786124,26.565651409124456,34.55535831666167,21,2025-06-13,24
2025-06-07 18:00:00,Papas Gauchitas,Miraflores,1,30.217026618615634,11.976193305239526,30.217026618615634,11.976193305239526,18.240833313376108,18,2025-06-07,23
2025-06-09 15:00:00,Papas Gauchitas,Cayalá,2,18.75444811384504,17.908905904919784,37.50889622769008,35.81781180983957,1.6910844178505116,15,2025-06-09,24
2025-06-08 00:00:00,Choripán Veggie,Cayalá,4,16.767698939690373,8.889247001466554,67.07079575876149,35.556988005866216,31.513807752895275,0,2025-06-08,23
2025-06-07 16:00:00,Choripán Veggie,San Cristóbal,3,28.97897656974771,13.574057669157861,86.93692970924313,40.722173007473586,46.214756701769545,16,2025-06-07,23
2025-06-03 19:00:00,Papas Gauchitas,Zona 10,3,22.366944275887025,7.8065384204352055,67.10083282766108,23.419615261305616,43.681217566355464,19,2025-06-03,23
2025-06-13 00:00:00,Choripán Veggie,Oakland,3,23.646924528066947,7.9250238254128265,70.94077358420084,23.77507147623848,47.16570210796236,0,2025-06-13,24
2025-06-12 12:00:00,Choripán Clásico,Zona 10,4,15.62298185586782,14.460256045802252,62.49192742347128,57.84102418320901,4.650903240262274,12,2025-06-12,24
2025-06-13 15:00:00,Choripán Veggie,San Cristóbal,5,20.191528985500984,14.358239523541673,100.95764492750492,71.79119761770836,29.166447309796553,15,2025-06-13,24
2025-06-06 14:00:00,Bebida de Tamarindo,Oakland,5,15.67352807748928,18.41443566697794,78.3676403874464,92.0721783348897,-13.7045379474433,14,2025-06-06,23
2025-06-09 02:00:00,Choripán Veggie,Cayalá,2,32.583715452024954,14.252357783580951,65.16743090404991,28.504715567161902,36.662715336888006,2,2025-06-09,24
2025-06-06 07:00:00,Torito con Queso,San Cristóbal,5,19.86793366437061,19.477283265263054,99.33966832185305,97.38641632631527,1.9532519955377836,7,2025-06-06,23
2025-06-02 08:00:00,Choripán Clásico,Cayalá,5,26.146743391460163,7.633033029199087,130.73371695730083,38.16516514599543,92.5685518113054,8,2025-06-02,23
2025-06-08 07:00:00,Torito con Queso,Miraflores,3,15.779586413222608,8.274099902149633,47.33875923966782,24.8222997064489,22.516459533218924,7,2025-06-08,23
2025-06-01 21:00:00,Torito con Queso,San Cristóbal,3,28.33694782611316,7.572856200414958,85.01084347833948,22.718568601244876,62.292274877094606,21,2025-06-01,22
2025-06-10 21:00:00,Bebida de Tamarindo,Miraflores,2,21.460546915081878,9.40859905433602,42.921093830163755,18.81719810867204,24.103895721491714,21,2025-06-10,24
2025-06-07 13:00:00,Choripán Clásico,San Cristóbal,1,32.95838373915332,14.036511442241816,32.95838373915332,14.036511442241816,18.921872296911502,13,2025-06-07,23
2025-06-02 13:00:00,Choripán Clásico,San Cristóbal,2,32.762363778680715,15.392438358556564,65.52472755736143,30.78487671711313,34.7398508402483,13,2025-06-02,23
2025-06-10 13:00:00,Choripán Clásico,Miraflores,2,21.505812367234956,7.592607053332694,43.01162473446991,15.185214106665388,27.826410627804524,13,2025-06-10,24
2025-06-03 02:00:00,Choripán Clásico,Oakland,4,33.019217913809356,19.297621567992792,132.07687165523743,77.19048627197117,54.88638538326626,2,2025-06-03,23
2025-06-11 23:00:00,Choripán Clásico,Zona 10,4,34.923153469975574,17.948149896454954,139.6926138799023,71.79259958581981,67.90001429408248,23,2025-06-11,24
2025-06-12 18:00:00,Bebida de Tamarindo,Cayalá,2,31.508313282478962,10.85596226804221,63.016626564957924,21.71192453608442,41.30470202887351,18,2025-06-12,24
2025-06-02 02:00:00,Choripán Veggie,San Cristóbal,2,31.897426955104578,8.003437892944083,63.794853910209156,16.006875785888166,47.787978124320986,2,2025-06-02,23
2025-06-10 09:00:00,Torito con Queso,Cayalá,2,19.9801747221818,9.208531951847744,39.9603494443636,18.41706390369549,21.543285540668112,9,2025-06-10,24
2025-06-12 12:00:00,Choripán Clásico,Miraflores,5,26.534047977155126,8.650277378814645,132.67023988577563,43.25138689407322,89.41885299170241,12,2025-06-12,24
2025-06-12 21:00:00,Choripán Veggie,Cayalá,4,16.345118279347357,8.60268913088631,65.38047311738943,34.41075652354524,30.96971659384419,21,2025-06-12,24
2025-06-05 00:00:00,Choripán Veggie,Miraflores,2,16.898358736433394,13.741301952654542,33.79671747286679,27.482603905309084,6.314113567557705,0,2025-06-05,23
2025-06-12 19:00:00,Torito con Queso,Cayalá,3,34.97785224066581,10.196016752414204,104.93355672199743,30.588050257242614,74.34550646475482,19,2025-06-12,24
2025-06-14 04:00:00,Bebida de Tamarindo,Zona 10,3,21.53278498851822,11.655816314878878,64.59835496555466,34.96744894463664,29.630906020918026,4,2025-06-14,24
2025-06-13 15:00:00,Papas Gauchitas,Zona 10,5,29.963678240976925,19.863569333996193,149.81839120488462,99.31784666998097,50.50054453490365,15,2025-06-13,24
2025-06-07 02:00:00,Papas Gauchitas,Zona 10,5,31.13330106053633,15.896085236029482,155.66650530268166,79.4804261801474,76.18607912253425,2,2025-06-07,23
2025-06-01 03:00:00,Choripán Veggie,Zona 10,1,32.16046542014458,19.33674867161102,32.16046542014458,19.33674867161102,12.823716748533563,3,2025-06-01,22
2025-06-02 10:00:00,Torito con Queso,Zona 10,1,34.95256594804313,8.853235215430503,34.95256594804313,8.853235215430503,26.09933073261263,10,2025-06-02,23
2025-06-08 23:00:00,Papas Gauchitas,Zona 10,1,19.829929705137356,11.967813172823401,19.829929705137356,11.967813172823401,7.862116532313955,23,2025-06-08,23
2025-06-03 00:00:00,Choripán Veggie,Miraflores,5,15.807016537193995,14.211513442670606,79.03508268596997,71.05756721335302,7.977515472616943,0,2025-06-03,23
2025-06-01 16:00:00,Bebida de Tamarindo,San Cristóbal,5,23.22383035989172,7.997854804553594,116.1191517994586,39.98927402276797,76.12987777669063,16,2025-06-01,22
2025-06-08 03:00:00,Papas Gauchitas,Cayalá,5,17.60161339657894,7.054436767163452,88.0080669828947,35.27218383581726,52.735883147077445,3,2025-06-08,23
2025-06-10 03:00:00,Choripán Veggie,Zona 10,3,15.448517783241103,15.715646339359928,46.34555334972331,47.146939018079784,-0.801385668356474,3,2025-06-10,24
2025-06-07 13:00:00,Choripán Veggie,Miraflores,5,22.208536542829723,15.34365371841866,111.04268271414861,76.7182685920933,34.324414122055316,13,2025-06-07,23
2025-06-02 21:00:00,Choripán Clásico,Miraflores,3,30.67476502150473,12.340254529994953,92.02429506451419,37.02076358998486,55.00353147452933,21,2025-06-02,23
2025-06-01 05:00:00,Bebida de Tamarindo,Miraflores,1,26.323613824501418,13.365372988416425,26.323613824501418,13.365372988416425,12.958240836084993,5,2025-06-01,22
2025-06-05 02:00:00,Choripán Clásico,San Cristóbal,1,21.25555978420708,12.400759007697165,21.25555978420708,12.400759007697165,8.854800776509915,2,2025-06-05,23
2025-06-10 16:00:00,Torito con Queso,Cayalá,1,28.086840109854393,7.312065582983555,28.086840109854393,7.312065582983555,20.774774526870836,16,2025-06-10,24
2025-06-02 12:00:00,Choripán Clásico,San Cristóbal,2,19.640363606176216,11.359830880827012,39.28072721235243,22.719661761654024,16.561065450698408,12,2025-06-02,23
2025-06-12 15:00:00,Choripán Clásico,Oakland,2,15.287628921441701,9.302069320164769,30.575257842883403,18.604138640329538,11.971119202553865,15,2025-06-12,24
2025-06-13 13:00:00,Papas Gauchitas,Miraflores,4,30.287067728728548,8.279514458317793,121.14827091491419,33.11805783327117,88.03021308164301,13,2025-06-13,24
2025-06-08 12:00:00,Choripán Veggie,Oakland,4,27.474861697280183,19.437365640561545,109.89944678912073,77.74946256224618,32.14998422687455,12,2025-06-08,23
2025-06-04 22:00:00,Bebida de Tamarindo,Zona 10,4,30.2460524900192,14.791676425548154,120.9842099600768,59.166705702192615,61.81750425788418,22,2025-06-04,23
2025-06-05 02:00:00,Choripán Clásico,Zona 10,2,15.778760333753311,16.472531695075837,31.557520667506623,32.945063390151674,-1.3875427226450512,2,2025-06-05,23
2025-06-08 19:00:00,Bebida de Tamarindo,San Cristóbal,2,31.742392556613044,11.099728662459526,63.48478511322609,22.199457324919052,41.285327788307036,19,2025-06-08,23
2025-06-05 19:00:00,Choripán Clásico,Cayalá,4,27.390524000726067,12.110912683422198,109.56209600290427,48.44365073368879,61.11844526921548,19,2025-06-05,23
2025-06-08 22:00:00,Torito con Queso,Oakland,4,26.267907014252803,10.080011920657405,105.07162805701121,40.32004768262962,64.75158037438159,22,2025-06-08,23
2025-06-11 12:00:00,Choripán Clásico,Cayalá,5,27.492280962290632,8.260553722550522,137.46140481145315,41.302768612752615,96.15863619870053,12,2025-06-11,24
2025-06-07 16:00:00,Papas Gauchitas,San Cristóbal,4,32.28866493736729,9.327411286740588,129.15465974946915,37.30964514696235,91.8450146025068,16,2025-06-07,23
2025-06-11 15:00:00,Choripán Veggie,Zona 10,5,26.73873013117814,17.367682588854315,133.6936506558907,86.83841294427157,46.85523771161914,15,2025-06-11,24
2025-06-14 10:00:00,Torito con Queso,Cayalá,3,26.619007597763584,15.808095467389085,79.85702279329075,47.424286402167255,32.4327363911235,10,2025-06-14,24
2025-06-06 07:00:00,Choripán Clásico,Cayalá,2,34.81358314131532,14.1100753878112,69.62716628263064,28.2201507756224,41.40701550700824,7,2025-06-06,23
2025-06-01 17:00:00,Bebida de Tamarindo,Zona 10,4,30.13460334137136,13.176168347267986,120.53841336548544,52.70467338907194,67.8337399764135,17,2025-06-01,22
2025-06-12 16:00:00,Torito con Queso,Oakland,2,23.845876109022704,18.99164568752962,47.69175221804541,37.98329137505924,9.70846084298617,16,2025-06-12,24
2025-06-10 06:00:00,Torito con Queso,Zona 10,2,29.147940000658554,7.945554321122689,58.29588000131711,15.891108642245378,42.40477135907173,6,2025-06-10,24
2025-06-03 05:00:00,Choripán Clásico,Cayalá,2,22.78460943383577,10.647810572092908,45.56921886767154,21.295621144185816,24.27359772348572,5,2025-06-03,23
2025-06-03 09:00:00,Torito con Queso,Oakland,3,19.57750924966998,11.549192096419283,58.73252774900994,34.64757628925785,24.08495145975209,9,2025-06-03,23
2025-06-14 10:00:00,Bebida de Tamarindo,Oakland,1,26.937037537755188,17.171535558766244,26.937037537755188,17.171535558766244,9.765501978988944,10,2025-06-14,24
2025-06-08 05:00:00,Torito con Queso,Zona 10,4,33.56364196227903,19.902690062105627,134.2545678491161,79.61076024842251,54.643807600693606,5,2025-06-08,23
2025-06-12 15:00:00,Bebida de Tamarindo,Cayalá,1,33.58279040030925,10.128716691842989,33.58279040030925,10.128716691842989,23.45407370846626,15,2025-06-12,24
2025-06-05 17:00:00,Choripán Clásico,San Cristóbal,1,21.838105562109806,18.365995343782046,21.838105562109806,18.365995343782046,3.47211021832776,17,2025-06-05,23
2025-06-12 23:00:00,Choripán Veggie,Cayalá,1,25.5535493244339,17.798095885613286,25.5535493244339,17.798095885613286,7.755453438820613,23,2025-06-12,24
2025-06-07 06:00:00,Torito con Queso,Miraflores,2,19.232717971397225,9.920546169342966,38.46543594279445,19.841092338685932,18.624343604108518,6,2025-06-07,23
2025-06-06 06:00:00,Choripán Veggie,San Cristóbal,5,34.91262218997767,12.191323542589894,174.56311094988834,60.956617712949466,113.60649323693887,6,2025-06-06,23
2025-06-07 10:00:00,Bebida de Tamarindo,Oakland,2,34.62235815735872,12.32574730080275,69.24471631471744,24.6514946016055,44.59322171311194,10,2025-06-07,23
2025-06-12 08:00:00,Torito con Queso,San Cristóbal,2,27.990178594148947,19.71686869084526,55.980357188297894,39.43373738169052,16.546619806607374,8,2025-06-12,24
2025-06-05 07:00:00,Papas Gauchitas,Oakland,1,31.088281193549467,9.351594717925678,31.088281193549467,9.351594717925678,21.736686475623788,7,2025-06-05,23
2025-06-13 10:00:00,Choripán Veggie,Oakland,2,29.302003225674,17.389053624362166,58.604006451348,34.77810724872433,23.825899202623667,10,2025-06-13,24
2025-06-11 05:00:00,Torito con Queso,San Cristóbal,1,26.863164380789364,11.34450528425043,26.863164380789364,11.34450528425043,15.518659096538935,5,2025-06-11,24
2025-06-08 07:00:00,Choripán Veggie,Oakland,5,16.066959939777952,16.501314495090085,80.33479969888975,82.50657247545043,-2.1717727765606725,7,2025-06-08,23
